PEType,bytes_on_last_page,max_extra_paragraphs,init_sp_value,SizeofStackReserve,LoaderFlags,text_PointerToRelocations,registry_read,registry_write,registry_delete,network_dns,network_http,network_connections,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Malware
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,4.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,12.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,194.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32+,0x0090,0xFFFF,0x008B,0x0000000000200000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,7.0,48.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,74.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,257.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,1.0,0.0,7.0,186.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,8.0,50.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,5.0,39.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,2.0,109.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,4.0,5.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,10.0,72.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,4.0,113.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,195.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,4.0,30.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,4.0,71.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,67.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,9.0,14.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,5.0,45.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,29.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,116.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,7.0,48.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,24.0,24.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,2.0,0.0,9.0,134.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,22.0,6.0,42.0,0
PE32,0x0000,0xFFFF,0x0000,0x00100000,0x00000000,0x00000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,14.0,0
PE32,0x0000,0xFFFF,0x0000,0x00100000,0x00000000,0x00000000,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,294.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,7.0,102.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,9.0,81.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,2.0,97.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,2.0,64.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000400000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,13.0,16.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,2.0,7.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,4.0,152.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,3.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,10.0,55.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000400000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,10.0,98.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,4.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,23.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,9.0,231.0,0
PE32+,0x0090,0xFFFF,0x008B,0x0000000000200000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,0.0,1.0,0.0,10.0,94.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,2.0,23.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,2.0,25.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,74.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,114.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,3201.0,27.0,0.0,3.0,0.0,2.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,285.0,20.0,0.0,0.0,0.0,2.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,2.0,61.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,194.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,27.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000200000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,2.0,102.0,0
PE32,0x0078,0x0000,0x0000,0x00100000,0x00000000,0x00000000,465.0,8.0,0.0,0.0,0.0,1.0,1.0,4.0,40.0,0.0,0.0,2.0,0.0,1.0,85.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,149.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0,13.0,16.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,7.0,48.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,15.0,115.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,1.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,358.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,2.0,2.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,116.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,73.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,1.0,0.0,2.0,7.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000080000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,377.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,80.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,16.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,45.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,247.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,1.0,19.0,231.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,7.0,48.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,304.0,20.0,0.0,0.0,0.0,3.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,5.0,139.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,4.0,0.0,0.0,0.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000400000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,1.0,55.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,10.0,44.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000400000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,2.0,83.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000200000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,32.0,1332.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,12.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,2501.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,1.0,1.0,6.0,3.0,42.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,65.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,11.0,16.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,396.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,249.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,3.0,85.0,0
PE32+,0x0090,0xFFFF,0x008B,0x0000000000200000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,13.0,778.0,0
PE32,0x0078,0x0000,0x0000,0x00100000,0x00000000,0x00000000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,11.0,67.0,0
PE32,0x0078,0x0000,0x0000,0x00100000,0x00000000,0x00000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,104.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,14.0,17.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,39816.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,74.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,155.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,1.0,43.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x32434550,230.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,4.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,12.0,222.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00400000,0x00000000,0x00000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,2.0,75.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,282.0,0
